title,link,author,wordNum,read,discription
尸宠不衰：第一僵尸夫人,https://www.biquker.com/xiaoshuo/2530.html,锦夏末,727120字,2,《尸宠不衰：第一僵尸夫人》是由作者锦夏末编写的一部穿越言情小说，目前已完结，主角是莫子非、许潺潺、箫离歌、陈浩森。
我在地狱中诞生,https://www.biquker.com/xiaoshuo/2528.html,正义迪,1058570字,3,《我在地狱中诞生》是由作者正义迪编写的一部科幻小说，目前已完结，主角是古凡。
闪婚之错缘成爱,https://www.biquker.com/xiaoshuo/2526.html,陌上杨柳,1142000字,1,《闪婚之错缘成爱》是由作者陌上杨柳编写的一部言情小说，目前已完结，主角是云静、风世安，小说的故事主要讲述了他，风靡全球的高冷男神；她，知名的敏感科清水女医；却阴差阳错的走在一起。 婚前，他冷冷的告诉她，“千万别爱上我！这只是在演戏。” 她却信誓旦旦的告诉他，“你不属于我，我也不属于你！包括在戏里。” 婚后，他笑嘻嘻的告诉她，“你可以当我全职的太太！” 她拍下他的手，“合同到期，戏终人散。”
护美麟少,https://www.biquker.com/xiaoshuo/2524.html,布衣侯,1048000字,1,《护美麟少》又名《妖孽保镖》，是由作者布衣侯编写的一部都市小说，目前已完结，主角是林帆、梦溪，小说的故事主要讲述了林帆身为兵王，刑满从噬牙狱释放，来苏杭，偶遇银行抢劫，然后被邀请成为李晓雪的保镖，然后进入校园无意中发现华夏五大顶尖世家的公子竟然在这里，同时通过冰冷校花卓影了解到关于造神基地的存在……
天策绝少,https://www.biquker.com/xiaoshuo/2523.html,一切尘空,1160000字,1,《天策绝少》是由作者一切尘空编写的一部都市小说，目前已完结，主角是白烨、娜冰，小说的故事主要讲述了繁华的大都市，一个酒吧的安保人员居然意外得到了修炼功法，此成为了牛逼闪闪的修真者，踏上了新的修炼征途，一切的努力和不懈，都只为我的美女老婆！而且她是个女兵王！ 还有我的美女总裁和诱惑人心的假老婆啊……
快穿攻略：黑化请谨慎！,https://www.biquker.com/xiaoshuo/2522.html,猫饼船长,2020000字,1,《快穿攻略：黑化请谨慎！》是由作者猫饼船长编写的一部玄幻小说，目前已完结，主角是沈鱼、慕宫墨，小说的故事主要讲述了沈鱼经历了那么多世界，但自从转换系统之后，遇到的男主都是个隐藏的hentai。精分女主x各种性格内心都黑的男主。每个世界都是女主和男主的蜜月旅行～
回眸定终生,https://www.biquker.com/xiaoshuo/2521.html,熊孩子,772000字,312,《回眸定终生》是由作者熊孩子编写的一部言情小说，目前已完结，主角是盛晚星、陆慎行，小说的故事主要讲述了被算计的盛晚星，招惹了男友的三叔而不自知，又连着经历男友的欺骗，闺蜜的背叛。 历经沧桑后，她转身发现，陆慎行一直默默守护在她身边。 “你为什么对我这么好。” 男人神色温柔，“我的小娘子，你忘了我们早就定过终身了吗？”
我师父是鲁班书,https://www.biquker.com/xiaoshuo/2519.html,吵夜郎,718788字,1,《我师父是鲁班书》是由作者吵夜郎编写的一部灵异悬疑小说，目前已完结，主角是梅霖、梅原，小说的故事主要讲述了鲁班书，又叫缺一门，史上最神秘最要命的古书之一。爷爷临死前，让我拜鲁班书为师……
少年江湖物语,https://www.biquker.com/xiaoshuo/2513.html,一只大雁,164000字,2,《少年江湖物语》是由作者一只大雁编写的一部武侠轻小说，目前已完结，主角是季寒（教主），小说的故事主要讲述了魔教势力扩张，江湖危急。全武林盟前辈跪求江湖第一剑客喜欢魔教教主。一个面瘫高冷艰难撩到另一个面瘫高冷的故事。短萌无脑1V1，这根本不是在谈恋爱！
把直男掰弯的方法,https://www.biquker.com/xiaoshuo/2512.html,九龙阁阁主,174000字,2,《把直男掰弯的方法》是由作者九龙阁阁主编写的一部奇幻轻小说，目前已完结，主角是苏昕、萧凯，小说的故事主要讲述了神：“少年，你知道怎么把直男掰弯吗？” 苏昕：“老子不知道也不想知道。” 神：“就是把他变成女生啊，少女。” 所以你就把我变成女孩了吗？混蛋！
妖精的尾巴之精灵王,https://www.biquker.com/xiaoshuo/2511.html,梦见梦现,868000字,1,《妖精的尾巴之精灵王》是由作者梦见梦现编写的一部奇幻小说，目前已完结，主角是风宇、艾露莎，小说的故事主要讲述了不一样的妖尾，不一样的游戏，神的愤怒，魔的恐怖。
妖精的尾巴之狱血魔神,https://www.biquker.com/xiaoshuo/2510.html,农夫一拳,1264000字,1,《妖精的尾巴之狱血魔神》是由作者农夫一拳编写的一部奇幻小说，目前已完结，主角是唐风，小说的故事主要讲述了他！一个普普通通的21世纪死宅，平时只喜欢玩国服游戏DNF[地下城与勇士]；因为一场意外，他带着帝血弑天的技能来到了妖精尾巴的世界里。
冷宫绝爱：蛇蝎弃后不好惹,https://www.biquker.com/xiaoshuo/2508.html,晓云,624000字,1,"《冷宫绝爱：蛇蝎弃后不好惹》是由作者晓云编写的一部历史宫斗小说，目前已完结，小说的故事主要讲述了入冷宫,失爱女,废后位。她是他的皇后,却是他最欲除去的人。冷心废后,复仇暴君,他是她的夙怨,她是他的屈辱!破茧重生,弃情绝爱,她载恨华丽归来。几番对决,她笑言,只差一步,可惜,你爱上了我!多番较量,他怒称,修罗地狱,也要你相伴左右！"
浮云半书,https://www.biquker.com/xiaoshuo/2507.html,李惟七,76000字,1,《浮云半书》是由作者李惟七编写的一部历史小说，目前已完结，主角是裴昀、叶铿然、独孤琳琅、祝静思，小说的故事主要讲述了主人公裴昀裴大将军与真身为龙的叶铿然征战旅行，在各地经历的关于十二生肖的神秘故事，这些有着动人传说的人们因为爱而降临，或报恩或消除遗憾。以两人为主线，刻画了一场丰富多彩的感知真善美的唯美画卷征程。古风、悬疑、推理、幻想……人气青春作者李惟七带你领略另类江湖。
苍穹榜：圣灵纪,https://www.biquker.com/xiaoshuo/2506.html,天蚕土豆,246000字,2,《苍穹榜：圣灵纪》是由作者天蚕土豆编写的一部玄幻小说，目前已完结，主角是姜易年、牧云熙，小说的故事主要讲述了姜易年摸了摸怀中的卷轴。如果没有这一次的灭门之祸，此时的他不知道会高兴成什么模样，而此时，那种被选中的兴奋却被他心中的悲痛冲淡了大半，不过，他那稚嫩的脸上还是露出了一丝向往之色，毕竟进入灵路，是他这些年以来一直都梦寐以求的。只有进入了灵路，他才能够变的更强，才能够寻找到那神秘黑袍人的线索......
（快穿）炮灰求生记,https://www.biquker.com/xiaoshuo/2505.html,圆圆的圆,506000字,26,《（快穿）炮灰求生记》是由作者圆圆的圆编写的一部玄幻小说，目前已完结，主角是容昭，小说的故事主要讲述了炮灰的逆袭苏爽人生，容昭的成神之路。每个人都有追求幸福，生存下去的权利，炮灰也不例外。
鬼帝毒宠：惊世狂妃,https://www.biquker.com/xiaoshuo/2503.html,柒月甜,4708000字,1,《鬼帝毒宠：惊世狂妃》是由作者柒月甜编写的一部玄幻小说，目前已完结，主角是千夕月，小说的故事主要讲述了天资卓越，却敌不过至亲暗算；含愤而来，她竟成了世人眼中的废柴！外人嘲讽，说她是千家最大的笑话；族人驱逐，骂她是千家最大的耻辱！却不知，天才重生，王者归来！而她修逆天神功，掌生死，转阴阳！炼不世神器，控苍穹，动乾坤！
武极宗师,https://www.biquker.com/xiaoshuo/2502.html,风消逝,2314000字,3,《武极宗师》是由作者风消逝编写的一部玄幻小说，目前已完结，主角是方成，小说的故事主要讲述了当今时代，武道崛起。一个平民，得到神秘的属性异能，平凡庸碌的人生就此改变，向着浩瀚星空，一步步前行。“我叫方成，我大器不晚成！”
绝世炼丹师：纨绔四小姐,https://www.biquker.com/xiaoshuo/2501.html,萌灰灰,784000字,1,《绝世炼丹师：纨绔四小姐》是由作者萌灰灰编写的一部玄幻小说，目前已完结，主角是朔月，小说的故事主要讲述了她是冥界最狠绝的厉鬼，精医毒，擅暗杀，杀伐果断，所到之处令人闻风丧胆！一朝重生她成了月家的废物四小姐，大堂之上公然被人退婚，她更成了世间的笑柄、人人茶余饭后的笑谈。哼！废物？丑女？摘下面具一张绝美面容惊艳天下，一根银针活治死人，死医白骨。
神铸师,https://www.biquker.com/xiaoshuo/2500.html,逆翔,40000字,1,《神铸师》是由作者逆翔编写的一部玄幻小说，目前已完结，主角是秦默阳，小说的故事主要讲述了如果上天再给我一次机会，我会让曾经践踏我的敌人付出代价；如果上天再给我一次机会，我会保护好我的爱人不受任何伤害；如果上天再给我一次机会，我会努力追寻梦想去铸造逆天神器；如果上天再给我一次机会，我会...现在，机会来了。
九玄神尊,https://www.biquker.com/xiaoshuo/2499.html,浩枫,40000字,1,《九玄神尊》是由作者浩枫编写的一部玄幻小说，目前已完结，主角是楚默、张梓涵、阮曦雨，小说的故事主要讲述了一个家族普通少年，因玄功陷入滔天阴谋，处处打压。不屈少年的苦苦挣扎，凭借九天玄功，上于九天取造化，下于黄泉炼碧落。大地苍茫，我主沉浮。
洪荒之我为苍生,https://www.biquker.com/xiaoshuo/2497.html,繁华世间,52000字,13,《洪荒之我为苍生》是由作者繁华世间编写的一部玄幻小说，目前已完结，主角是青霄，小说的故事主要讲述了盘古大神开天辟地被天道算计身死，其至宝三十六品混沌青莲破碎，青莲本源遁入十二品造化青莲数十元会方才化形而出，自号青霄道人，一出世便被未成圣的鸿钧收为弟子。你说，天道无情，我便为众生撑一片天；你说，苍生蝼蚁，我青霄偏护佑苍生。
医毒双绝：冥王的天才宠妃,https://www.biquker.com/xiaoshuo/2496.html,相思梓,7290195字,6,《医毒双绝：冥王的天才宠妃》是由作者相思梓编写的一部穿越小说，目前已完结，主角是纳兰纥溪，小说的故事主要讲述了饕餮馆的拍卖盛宴上，拥有绝佳炉鼎体质的少女被开出天价，人人哄抢。  陡然间，金色牢笼中的少女睁开眼，寒芒四射，懦弱不再。  她是21世纪的金牌杀手，一朝穿越为神医府人人欺凌的废柴三小姐。  经脉俱废，不能修炼？怕什么，她是绝世神医，这点伤根本不放在眼里。
重生之嫡女毒妃,https://www.biquker.com/xiaoshuo/2494.html,荼蘼,430000字,1,《重生之嫡女毒妃》是由作者荼蘼编写的一部穿越小说，目前已完结，主角是南宫凌、苏芮然，小说的故事主要讲述了她前世为了替所爱的人谋皇位而杀了他，最终却被爱人抛弃，惨死深宫。重生后，她却阴差阳错的嫁给了他。前世她宽柔待人，却步步为人所害，这一世她要将从前的屈辱都讨还回来，让那些曾算计她的人都付出代价。可是要怎么面对一个曾经死在自己手里的夫君呢？出嫁之前不是已经约法三章了吗？他怎么还乱来？！
